Heel 00

Hydrostatics for trim 4.0m by Stern

Curves



Tables




Trim -4.00 metres 
Heel 0.00 degrees 
   
Shell thickness 12.00000 mm 
Keel thickness 14.00000 mm 
Hog (+ve)/ Sag (-ve) 0.00000 metres 
Water density 1.02500 tonnes/cu.m 


All drafts are moulded

Hydrostatics


Trim Draft Displt LCB TCB VCB WPA LCF KML KMT BML BMT IL IT TPC MTC WSA 
(m) (m) (t) (m) (m) (m) (m^2) (m) (m) (m) (m) (m) (m^4) (m^4) (t/cm) (t-m/cm) (m^2) 

0.50 6.04 6113.37 43.794 0.000 3.174 1118.95 41.485 94.589 6.273 91.415 3.099 545223.1 18486.2 11.47 65.98 1925.76 
0.50 6.07 6147.83 43.781 0.000 3.190 1120.68 41.443 94.513 6.277 91.323 3.087 547746.3 18515.4 11.49 66.29 1932.04 
                 
0.50 6.10 6182.36 43.767 0.000 3.206 1122.41 41.402 94.435 6.281 91.229 3.075 550253.2 18544.8 11.50 66.59 1938.32 
0.50 6.13 6216.94 43.754 0.000 3.222 1124.13 41.362 94.355 6.285 91.133 3.062 552747.6 18574.5 11.52 66.89 1944.59 
0.50 6.16 6251.56 43.741 0.000 3.238 1125.84 41.321 94.273 6.289 91.035 3.050 555229.3 18604.8 11.54 67.19 1950.86 
0.50 6.19 6286.24 43.727 0.000 3.255 1127.55 41.282 94.189 6.293 90.935 3.039 557696.3 18635.4 11.56 67.49 1957.13 
0.50 6.22 6320.97 43.714 0.000 3.271 1129.25 41.243 94.103 6.298 90.832 3.027 560144.8 18666.2 11.57 67.79 1963.40 
                 
0.50 6.25 6355.76 43.700 0.000 3.287 1130.93 41.204 94.014 6.302 90.727 3.015 562576.2 18697.4 11.59 68.08 1969.66 
0.50 6.28 6390.60 43.686 0.000 3.303 1132.61 41.167 93.923 6.307 90.620 3.004 564990.8 18728.7 11.61 68.37 1975.91 
0.50 6.31 6425.48 43.673 0.000 3.319 1134.28 41.129 93.829 6.312 90.510 2.993 567384.5 18760.3 11.63 68.66 1982.16 
0.50 6.34 6460.42 43.659 0.000 3.336 1135.93 41.093 93.733 6.317 90.397 2.982 569759.1 18792.2 11.64 68.95 1988.41 
0.50 6.37 6495.41 43.645 0.000 3.352 1137.57 41.057 93.632 6.323 90.280 2.971 572105.4 18824.3 11.66 69.23 1994.64 
                 
0.50 6.40 6530.44 43.631 0.000 3.368 1139.19 41.022 93.528 6.328 90.160 2.960 574423.4 18856.6 11.68 69.51 2000.86 
0.50 6.43 6565.53 43.617 0.000 3.384 1140.80 40.988 93.420 6.333 90.036 2.949 576713.8 18889.0 11.69 69.79 2007.07 
0.50 6.46 6600.68 43.603 0.000 3.401 1142.40 40.955 93.309 6.339 89.909 2.938 578984.5 18921.8 11.71 70.07 2013.27 
0.50 6.49 6635.85 43.588 0.000 3.417 1143.98 40.923 93.196 6.345 89.779 2.928 581230.6 18954.9 11.73 70.34 2019.47 
0.50 6.52 6671.09 43.574 0.000 3.433 1145.55 40.891 93.081 6.351 89.648 2.918 583462.5 18988.3 11.74 70.61 2025.65 
                 
0.50 6.55 6706.37 43.560 0.000 3.450 1147.12 40.860 92.965 6.357 89.515 2.907 585678.9 19022.1 11.76 70.88 2031.83 
0.50 6.58 6741.70 43.546 0.000 3.466 1148.68 40.830 92.846 6.363 89.380 2.897 587874.7 19056.1 11.77 71.14 2038.00 
0.50 6.61 6777.08 43.532 0.000 3.482 1150.22 40.801 92.724 6.370 89.242 2.887 590047.2 19090.1 11.79 71.40 2044.16 
0.50 6.64 6812.50 43.517 0.000 3.499 1151.74 40.773 92.600 6.376 89.102 2.877 592201.0 19124.2 11.81 71.67 2050.31 
0.50 6.67 6847.98 43.503 0.000 3.515 1153.25 40.746 92.474 6.382 88.959 2.868 594329.6 19158.1 11.82 71.92 2056.45 
                 
0.50 6.70 6883.49 43.489 0.000 3.531 1154.74 40.719 92.344 6.389 88.812 2.858 596429.4 19192.1 11.84 72.18 2062.59 
0.50 6.73 6919.06 43.474 0.000 3.548 1156.22 40.692 92.211 6.396 88.664 2.848 598507.7 19226.0 11.85 72.43 2068.71 
0.50 6.76 6954.66 43.460 0.000 3.564 1157.68 40.666 92.078 6.402 88.514 2.839 600570.1 19259.9 11.87 72.68 2074.83 
0.50 6.79 6990.32 43.446 0.000 3.580 1159.14 40.641 91.943 6.409 88.363 2.829 602617.8 19293.8 11.88 72.93 2080.95 
0.50 6.82 7026.01 43.431 0.000 3.597 1160.57 40.616 91.806 6.416 88.210 2.820 604646.2 19327.5 11.90 73.17 2087.05 
                 
0.50 6.85 7061.75 43.417 0.000 3.613 1162.00 40.592 91.667 6.423 88.054 2.810 606651.7 19361.3 11.91 73.41 2093.15 
0.50 6.88 7097.54 43.403 0.000 3.629 1163.41 40.569 91.528 6.430 87.898 2.801 608645.2 19395.4 11.92 73.66 2099.25 
0.50 6.91 7133.36 43.388 0.000 3.646 1164.82 40.546 91.387 6.438 87.742 2.792 610627.2 19429.2 11.94 73.90 2105.34 
0.50 6.94 7169.24 43.374 0.000 3.662 1166.21 40.523 91.246 6.445 87.584 2.783 612595.0 19463.0 11.95 74.13 2111.42 
0.50 6.97 7205.15 43.360 0.000 3.678 1167.59 40.502 91.103 6.452 87.424 2.774 614542.8 19496.4 11.97 74.37 2117.50 
                 
0.50 7.00 7241.10 43.345 0.000 3.695 1168.94 40.481 90.957 6.459 87.262 2.764 616460.9 19529.4 11.98 74.60 2123.57 


Hydrostatics for trim 1.0m by Bow

Curves



Tables




Trim 1.00 metres 
Heel 0.00 degrees 
   
Shell thickness 12.00000 mm 
Keel thickness 14.00000 mm 
Hog (+ve)/ Sag (-ve) 0.00000 metres 
Water density 1.02500 tonnes/cu.m 


All drafts are moulded

Hydrostatics


Trim Draft Displt LCB TCB VCB WPA LCF KML KMT BML BMT IL IT TPC MTC WSA 
(m) (m) (t) (m) (m) (m) (m^2) (m) (m) (m) (m) (m) (m^4) (m^4) (t/cm) (t-m/cm) (m^2) 

1.00 1.00 874.02 48.985 0.000 0.583 922.51 44.722 381.401 17.321 380.819 16.738 324726.5 14272.8 9.46 39.30 996.03 
1.00 1.03 902.61 48.845 0.000 0.597 924.42 44.692 370.954 16.870 370.356 16.273 326133.8 14329.6 9.48 39.47 1001.69 
1.00 1.06 930.94 48.719 0.000 0.612 926.30 44.664 361.196 16.449 360.584 15.837 327494.6 14383.5 9.49 39.63 1007.31 
1.00 1.09 959.47 48.597 0.000 0.627 928.04 44.637 351.897 16.046 351.271 15.419 328812.0 14433.4 9.51 39.79 1012.90 
1.00 1.12 988.08 48.481 0.000 0.641 929.77 44.610 343.077 15.664 342.436 15.023 330100.4 14481.8 9.53 39.95 1018.46 
                 
1.00 1.15 1016.73 48.370 0.000 0.656 931.41 44.586 334.702 15.301 334.046 14.645 331349.3 14526.9 9.55 40.10 1023.99 
1.00 1.18 1045.43 48.265 0.000 0.671 932.96 44.562 326.740 14.956 326.069 14.285 332567.0 14569.5 9.56 40.25 1029.49 
1.00 1.21 1074.16 48.165 0.000 0.686 934.45 44.540 319.166 14.627 318.480 13.941 333756.4 14610.1 9.58 40.39 1034.98 
1.00 1.24 1102.93 48.069 0.000 0.701 935.88 44.519 311.950 14.314 311.249 13.613 334912.6 14648.3 9.59 40.53 1040.44 
1.00 1.27 1131.77 47.977 0.000 0.716 937.25 44.499 305.046 14.015 304.330 13.299 336029.9 14684.8 9.61 40.66 1045.87 
                 
1.00 1.30 1160.63 47.890 0.000 0.731 938.56 44.480 298.440 13.730 297.710 13.000 337104.1 14719.8 9.62 40.79 1051.29 
1.00 1.33 1189.54 47.806 0.000 0.746 939.82 44.463 292.108 13.458 291.363 12.713 338133.0 14753.3 9.63 40.92 1056.68 
1.00 1.36 1218.48 47.726 0.000 0.760 941.03 44.446 286.045 13.198 285.284 12.438 339136.1 14785.7 9.65 41.04 1062.05 
1.00 1.39 1247.47 47.648 0.000 0.775 942.23 44.430 280.250 12.950 279.474 12.175 340133.1 14817.4 9.66 41.16 1067.42 
1.00 1.42 1276.50 47.575 0.000 0.790 943.41 44.415 274.706 12.714 273.916 11.923 341124.9 14848.7 9.67 41.28 1072.78 
                 
1.00 1.45 1305.53 47.504 0.000 0.805 944.58 44.400 269.404 12.488 268.599 11.682 342111.9 14879.4 9.68 41.40 1078.13 
1.00 1.48 1334.62 47.435 0.000 0.820 945.75 44.386 264.324 12.272 263.504 11.451 343099.4 14910.1 9.69 41.52 1083.48 
1.00 1.51 1363.74 47.369 0.000 0.835 946.91 44.371 259.454 12.065 258.618 11.230 344085.6 14940.9 9.71 41.64 1088.83 
1.00 1.54 1392.90 47.306 0.000 0.851 948.07 44.358 254.778 11.868 253.928 11.017 345070.2 14971.8 9.72 41.76 1094.18 
1.00 1.57 1422.11 47.245 0.000 0.866 949.21 44.344 250.285 11.678 249.420 10.813 346049.7 15001.9 9.73 41.88 1099.53 
                 
1.00 1.60 1451.33 47.186 0.000 0.881 950.33 44.331 245.963 11.496 245.082 10.616 347020.8 15031.0 9.74 41.99 1104.87 
1.00 1.63 1480.59 47.129 0.000 0.896 951.43 44.317 241.801 11.321 240.906 10.425 347983.9 15058.9 9.75 42.11 1110.21 
1.00 1.66 1509.89 47.074 0.000 0.911 952.51 44.304 237.790 11.152 236.879 10.241 348938.6 15085.9 9.76 42.23 1115.55 
1.00 1.69 1539.23 47.021 0.000 0.926 953.58 44.291 233.922 10.990 232.996 10.064 349888.3 15112.8 9.77 42.34 1120.88 
1.00 1.72 1568.59 46.969 0.000 0.941 954.64 44.277 230.194 10.834 229.253 9.893 350832.6 15139.5 9.79 42.46 1126.21 
                 
1.00 1.75 1597.98 46.919 0.000 0.956 955.68 44.264 226.593 10.684 225.637 9.728 351769.2 15165.3 9.80 42.57 1131.54 
1.00 1.78 1627.41 46.871 0.000 0.971 956.70 44.251 223.115 10.539 222.143 9.568 352700.2 15190.7 9.81 42.68 1136.87 
1.00 1.81 1656.89 46.824 0.000 0.986 957.72 44.238 219.749 10.399 218.763 9.413 353626.1 15215.5 9.82 42.79 1142.19 
1.00 1.84 1686.38 46.778 0.000 1.002 958.73 44.226 216.500 10.265 215.499 9.263 354547.9 15240.1 9.83 42.91 1147.51 
1.00 1.87 1715.88 46.734 0.000 1.017 959.73 44.214 213.364 10.135 212.347 9.118 355474.4 15264.6 9.84 43.02 1152.84 
                 
1.00 1.90 1745.43 46.691 0.000 1.032 960.75 44.202 210.334 10.011 209.302 8.979 356412.0 15289.7 9.85 43.13 1158.16 
1.00 1.93 1775.01 46.649 0.000 1.047 961.78 44.191 207.405 9.891 206.358 8.844 357354.4 15315.1 9.86 43.25 1163.49 
1.00 1.96 1804.62 46.608 0.000 1.062 962.81 44.179 204.571 9.776 203.509 8.713 358299.5 15340.9 9.87 43.36 1168.82 
1.00 1.99 1834.27 46.569 0.000 1.077 963.85 44.168 201.827 9.665 200.750 8.587 359248.0 15367.0 9.88 43.47 1174.15 
1.00 2.02 1863.95 46.530 0.000 1.093 964.89 44.157 199.168 9.558 198.075 8.465 360196.8 15393.3 9.89 43.59 1179.48 
                 
1.00 2.05 1893.65 46.493 0.000 1.108 965.93 44.146 196.587 9.454 195.480 8.346 361142.4 15419.7 9.90 43.70 1184.81 
1.00 2.08 1923.40 46.456 0.000 1.123 966.95 44.135 194.080 9.354 192.957 8.231 362081.3 15445.7 9.91 43.82 1190.13 
1.00 2.11 1953.18 46.420 0.000 1.138 967.96 44.125 191.641 9.257 190.502 8.119 363009.3 15471.1 9.92 43.93 1195.46 
1.00 2.14 1982.98 46.386 0.000 1.153 968.95 44.115 189.267 9.163 188.113 8.010 363926.3 15496.2 9.93 44.04 1200.78 
1.00 2.17 2012.82 46.352 0.000 1.169 969.94 44.105 186.960 9.073 185.791 7.904 364842.7 15521.3 9.94 44.15 1206.10 
                 
1.00 2.20 2042.68 46.319 0.000 1.184 970.94 44.095 184.724 8.985 183.540 7.801 365769.4 15546.2 9.95 44.26 1211.42 
1.00 2.23 2072.57 46.286 0.000 1.199 971.94 44.085 182.554 8.900 181.355 7.701 366704.4 15571.0 9.96 44.38 1216.74 
1.00 2.26 2102.50 46.255 0.000 1.214 972.94 44.075 180.448 8.818 179.233 7.603 367647.1 15595.7 9.97 44.49 1222.06 
1.00 2.29 2132.46 46.224 0.000 1.230 973.93 44.064 178.402 8.738 177.172 7.508 368597.0 15620.2 9.98 44.61 1227.39 
1.00 2.32 2162.44 46.194 0.000 1.245 974.93 44.054 176.413 8.660 175.168 7.415 369551.3 15644.4 9.99 44.72 1232.71 
                 
1.00 2.35 2192.46 46.164 0.000 1.260 975.92 44.043 174.478 8.585 173.218 7.325 370510.9 15668.1 10.00 44.84 1238.04 
1.00 2.38 2222.51 46.135 0.000 1.276 976.90 44.033 172.592 8.512 171.317 7.237 371466.9 15691.5 10.01 44.95 1243.36 
1.00 2.41 2252.59 46.107 0.000 1.291 977.87 44.023 170.746 8.441 169.455 7.151 372403.4 15714.3 10.02 45.07 1248.67 
1.00 2.44 2282.69 46.079 0.000 1.306 978.79 44.015 168.929 8.372 167.623 7.066 373300.2 15736.7 10.03 45.18 1253.98 
1.00 2.47 2312.83 46.052 0.000 1.321 979.74 44.006 167.163 8.306 165.842 6.985 374209.2 15760.0 10.04 45.29 1259.29 
                 
1.00 2.50 2343.00 46.026 0.000 1.337 980.71 43.996 165.448 8.242 164.112 6.905 375134.8 15784.4 10.05 45.40 1264.61 
1.00 2.53 2373.19 46.000 0.000 1.352 981.68 43.987 163.776 8.180 162.424 6.828 376062.4 15808.6 10.06 45.51 1269.92 
1.00 2.56 2403.42 45.974 0.000 1.367 982.64 43.977 162.146 8.119 160.778 6.752 376992.3 15832.4 10.07 45.62 1275.24 
1.00 2.59 2433.67 45.949 0.000 1.383 983.60 43.968 160.555 8.061 159.172 6.678 377924.5 15856.0 10.08 45.73 1280.55 
1.00 2.62 2463.95 45.925 0.000 1.398 984.55 43.959 159.002 8.004 157.604 6.606 378857.6 15879.3 10.09 45.85 1285.87 
                 
1.00 2.65 2494.27 45.901 0.000 1.413 985.50 43.949 157.485 7.948 156.072 6.535 379790.7 15902.2 10.10 45.96 1291.18 
1.00 2.68 2524.61 45.877 0.000 1.429 986.44 43.940 156.001 7.894 154.572 6.466 380715.9 15924.8 10.11 46.07 1296.49 
1.00 2.71 2554.98 45.854 0.000 1.444 987.36 43.931 154.545 7.842 153.101 6.398 381629.6 15947.1 10.12 46.18 1301.79 
1.00 2.74 2585.38 45.831 0.000 1.459 988.27 43.923 153.118 7.790 151.659 6.331 382531.4 15968.9 10.13 46.29 1307.10 
1.00 2.77 2615.80 45.809 0.000 1.475 989.17 43.915 151.718 7.740 150.244 6.266 383421.9 15990.3 10.14 46.40 1312.40 
                 
1.00 2.80 2646.26 45.787 0.000 1.490 990.05 43.907 150.347 7.692 148.857 6.202 384306.8 16011.2 10.15 46.51 1317.70 
1.00 2.83 2676.74 45.765 0.000 1.505 990.96 43.898 149.010 7.645 147.505 6.140 385202.3 16033.2 10.16 46.62 1323.00 
1.00 2.86 2707.25 45.744 0.000 1.521 991.86 43.890 147.703 7.599 146.183 6.079 386100.5 16055.3 10.17 46.72 1328.31 
1.00 2.89 2737.78 45.724 -0.000 1.536 992.76 43.881 146.424 7.555 144.888 6.019 386995.1 16077.0 10.18 46.83 1333.61 
1.00 2.92 2768.35 45.703 0.000 1.551 993.64 43.873 145.169 7.512 143.617 5.960 387886.0 16098.1 10.18 46.94 1338.91 
                 
1.00 2.95 2798.94 45.683 0.000 1.567 994.52 43.865 143.939 7.470 142.372 5.903 388772.1 16118.8 10.19 47.05 1344.21 
1.00 2.98 2829.56 45.663 0.000 1.582 995.38 43.857 142.733 7.428 141.151 5.846 389652.6 16138.8 10.20 47.15 1349.51 
1.00 3.01 2860.20 45.644 0.000 1.598 996.23 43.849 141.550 7.388 139.952 5.791 390528.5 16158.4 10.21 47.26 1354.80 
1.00 3.04 2890.87 45.624 0.000 1.613 997.07 43.841 140.390 7.349 138.777 5.736 391401.9 16177.5 10.22 47.37 1360.10 
1.00 3.07 2921.57 45.606 0.000 1.628 997.93 43.833 139.257 7.311 137.628 5.683 392283.7 16197.1 10.23 47.47 1365.40 
                 
1.00 3.10 2952.30 45.587 0.000 1.644 998.80 43.825 138.150 7.274 136.507 5.631 393179.3 16217.6 10.24 47.58 1370.70 
1.00 3.13 2983.04 45.569 0.000 1.659 999.68 43.817 137.070 7.239 135.411 5.580 394083.2 16238.4 10.25 47.69 1376.01 
1.00 3.16 3013.82 45.551 0.000 1.675 1000.56 43.809 136.011 7.204 134.337 5.530 394992.4 16259.5 10.26 47.80 1381.32 
1.00 3.19 3044.62 45.533 0.000 1.690 1001.46 43.800 134.976 7.171 133.286 5.481 395906.1 16280.9 10.26 47.91 1386.63 
1.00 3.22 3075.45 45.516 0.000 1.705 1002.35 43.792 133.960 7.139 132.255 5.433 396822.5 16302.4 10.27 48.02 1391.94 
                 
1.00 3.25 3106.31 45.498 0.000 1.721 1003.24 43.783 132.965 7.107 131.244 5.387 397740.9 16324.1 10.28 48.13 1397.25 
1.00 3.28 3137.20 45.481 0.000 1.736 1004.14 43.774 131.988 7.077 130.252 5.341 398659.2 16345.7 10.29 48.24 1402.56 
1.00 3.31 3168.11 45.465 0.000 1.752 1005.02 43.766 131.026 7.047 129.275 5.295 399567.4 16366.7 10.30 48.35 1407.87 
1.00 3.34 3199.05 45.448 0.000 1.767 1005.88 43.758 130.075 7.018 128.308 5.251 400452.3 16387.4 10.31 48.46 1413.17 
1.00 3.37 3230.02 45.432 0.000 1.783 1006.72 43.750 129.138 6.989 127.355 5.207 401327.3 16407.8 10.32 48.57 1418.48 
                 
1.00 3.40 3261.01 45.416 0.000 1.798 1007.56 43.743 128.216 6.962 126.418 5.164 402196.6 16428.0 10.33 48.67 1423.78 
1.00 3.43 3292.03 45.400 0.000 1.813 1008.40 43.735 127.312 6.935 125.499 5.121 403069.2 16448.0 10.34 48.78 1429.08 
1.00 3.46 3323.07 45.384 0.000 1.829 1009.24 43.727 126.426 6.908 124.597 5.080 403945.1 16467.9 10.34 48.88 1434.38 
1.00 3.49 3354.14 45.369 0.000 1.844 1010.07 43.719 125.556 6.883 123.711 5.038 404824.5 16487.6 10.35 48.99 1439.68 
1.00 3.52 3385.24 45.354 0.000 1.860 1010.90 43.711 124.701 6.858 122.841 4.998 405702.4 16506.9 10.36 49.10 1444.99 
                 
1.00 3.55 3416.36 45.339 0.000 1.875 1011.72 43.703 123.860 6.833 121.985 4.958 406579.4 16525.9 10.37 49.20 1450.29 
1.00 3.58 3447.50 45.324 0.000 1.891 1012.54 43.695 123.035 6.810 121.144 4.919 407459.1 16544.6 10.38 49.31 1455.59 
1.00 3.61 3478.67 45.309 0.000 1.906 1013.37 43.687 122.225 6.787 120.319 4.880 408343.0 16563.3 10.39 49.42 1460.90 
1.00 3.64 3509.87 45.295 0.000 1.922 1014.19 43.679 121.431 6.764 119.509 4.842 409231.5 16582.0 10.40 49.52 1466.21 
1.00 3.67 3541.09 45.280 0.000 1.937 1015.02 43.671 120.651 6.742 118.714 4.805 410124.7 16600.7 10.40 49.63 1471.52 
                 
1.00 3.70 3572.34 45.266 0.000 1.953 1015.85 43.662 119.886 6.721 117.934 4.769 411022.9 16619.6 10.41 49.74 1476.83 
1.00 3.73 3603.61 45.252 0.000 1.968 1016.68 43.654 119.135 6.701 117.167 4.733 411925.5 16638.5 10.42 49.85 1482.15 
1.00 3.76 3634.91 45.238 0.000 1.983 1017.51 43.646 118.397 6.681 116.414 4.697 412832.0 16657.4 10.43 49.96 1487.47 
1.00 3.79 3666.25 45.224 0.000 1.999 1018.35 43.637 117.673 6.661 115.674 4.662 413746.4 16676.6 10.44 50.07 1492.79 
1.00 3.82 3697.58 45.211 0.000 2.014 1019.20 43.628 116.964 6.643 114.949 4.628 414667.2 16696.0 10.45 50.18 1498.12 
                 
1.00 3.85 3728.97 45.198 0.000 2.030 1020.05 43.619 116.266 6.625 114.236 4.595 415593.9 16715.7 10.46 50.29 1503.45 
1.00 3.88 3760.36 45.184 0.000 2.045 1020.91 43.610 115.582 6.607 113.536 4.562 416524.4 16735.5 10.46 50.41 1508.78 
1.00 3.91 3791.79 45.171 0.000 2.061 1021.77 43.601 114.909 6.590 112.848 4.529 417460.7 16755.6 10.47 50.52 1514.11 
1.00 3.94 3823.25 45.158 0.000 2.076 1022.63 43.591 114.249 6.574 112.172 4.497 418401.5 16775.6 10.48 50.63 1519.44 
1.00 3.97 3854.73 45.145 0.000 2.092 1023.50 43.582 113.600 6.558 111.508 4.466 419350.1 16795.8 10.49 50.75 1524.78 
                 
1.00 4.00 3886.23 45.133 0.000 2.107 1024.38 43.572 112.965 6.543 110.857 4.435 420309.9 16816.1 10.50 50.86 1530.12 
1.00 4.03 3917.77 45.120 0.000 2.123 1025.26 43.563 112.342 6.528 110.219 4.405 421282.1 16836.7 10.51 50.98 1535.47 
1.00 4.06 3949.34 45.107 0.000 2.138 1026.16 43.552 111.733 6.514 109.594 4.375 422268.4 16857.5 10.52 51.10 1540.83 
1.00 4.09 3980.93 45.095 0.000 2.154 1027.07 43.542 111.137 6.500 108.983 4.346 423270.5 16878.5 10.53 51.22 1546.19 
1.00 4.12 4012.55 45.083 0.000 2.170 1027.99 43.531 110.553 6.487 108.384 4.317 424286.9 16899.8 10.54 51.35 1551.55 
                 
1.00 4.15 4044.19 45.071 0.000 2.185 1028.91 43.520 109.981 6.474 107.796 4.289 425313.3 16921.0 10.55 51.47 1556.93 
1.00 4.18 4075.87 45.058 0.000 2.201 1029.84 43.509 109.419 6.461 107.218 4.261 426349.5 16942.2 10.56 51.59 1562.30 
1.00 4.21 4107.58 45.046 0.000 2.216 1030.77 43.498 108.868 6.449 106.652 4.233 427394.9 16963.3 10.57 51.72 1567.68 
1.00 4.24 4139.31 45.034 0.000 2.232 1031.70 43.486 108.327 6.437 106.095 4.206 428449.2 16984.2 10.57 51.85 1573.07 
1.00 4.27 4171.09 45.023 0.000 2.247 1032.64 43.475 107.795 6.426 105.548 4.179 429512.3 17005.0 10.58 51.98 1578.45 
                 
1.00 4.30 4202.86 45.011 0.000 2.263 1033.58 43.463 107.275 6.415 105.012 4.152 430585.5 17025.6 10.59 52.11 1583.85 
1.00 4.33 4234.68 44.999 0.000 2.278 1034.52 43.451 106.764 6.404 104.486 4.126 431673.6 17046.1 10.60 52.24 1589.25 
1.00 4.36 4266.53 44.987 0.000 2.294 1035.48 43.438 106.265 6.394 103.971 4.100 432777.2 17066.5 10.61 52.37 1594.66 
1.00 4.39 4298.41 44.976 0.000 2.309 1036.44 43.425 105.776 6.384 103.467 4.075 433896.1 17086.8 10.62 52.51 1600.07 
1.00 4.42 4330.32 44.964 0.000 2.325 1037.41 43.412 105.298 6.374 102.973 4.049 435030.2 17107.0 10.63 52.65 1605.50 
                 
1.00 4.45 4362.26 44.953 0.000 2.341 1038.38 43.398 104.830 6.365 102.489 4.024 436180.5 17127.2 10.64 52.78 1610.94 
1.00 4.48 4394.23 44.942 0.000 2.356 1039.38 43.383 104.373 6.356 102.017 4.000 437352.4 17147.6 10.65 52.93 1616.38 
1.00 4.51 4426.23 44.930 0.000 2.372 1040.38 43.368 103.928 6.348 101.556 3.976 438545.8 17168.3 10.66 53.07 1621.84 
1.00 4.54 4458.26 44.919 0.000 2.387 1041.40 43.353 103.492 6.339 101.105 3.952 439757.1 17189.1 10.67 53.22 1627.31 
1.00 4.57 4490.32 44.908 0.000 2.403 1042.43 43.337 103.066 6.331 100.663 3.928 440985.7 17209.6 10.68 53.37 1632.79 
                 
1.00 4.60 4522.42 44.896 0.000 2.419 1043.46 43.320 102.650 6.324 100.231 3.905 442232.9 17230.1 10.70 53.52 1638.28 
1.00 4.63 4554.55 44.885 0.000 2.434 1044.51 43.303 102.245 6.316 99.810 3.882 443503.4 17250.9 10.71 53.67 1643.78 
1.00 4.66 4586.71 44.874 0.000 2.450 1045.58 43.285 101.850 6.310 99.401 3.860 444801.4 17272.0 10.72 53.83 1649.29 
1.00 4.69 4618.90 44.863 0.000 2.465 1046.67 43.267 101.466 6.303 99.000 3.838 446120.1 17293.3 10.73 53.99 1654.82 
1.00 4.72 4651.13 44.852 0.000 2.481 1047.76 43.248 101.091 6.297 98.610 3.816 447459.4 17314.6 10.74 54.15 1660.36 
                 
1.00 4.75 4683.39 44.841 0.000 2.497 1048.87 43.229 100.725 6.291 98.228 3.794 448820.5 17336.0 10.75 54.31 1665.91 
1.00 4.78 4715.68 44.829 0.000 2.512 1049.99 43.210 100.368 6.285 97.856 3.773 450201.1 17357.4 10.76 54.48 1671.47 
1.00 4.81 4748.01 44.818 0.000 2.528 1051.12 43.191 100.020 6.280 97.492 3.752 451603.9 17378.9 10.77 54.65 1677.04 
1.00 4.84 4780.37 44.807 0.000 2.544 1052.26 43.171 99.681 6.275 97.138 3.731 453029.1 17400.6 10.79 54.82 1682.62 
1.00 4.87 4812.78 44.796 0.000 2.559 1053.42 43.151 99.351 6.270 96.791 3.711 454473.9 17422.3 10.80 55.00 1688.22 
                 
1.00 4.90 4845.21 44.785 0.000 2.575 1054.58 43.130 99.028 6.265 96.453 3.690 455938.0 17444.0 10.81 55.18 1693.82 
1.00 4.93 4877.68 44.774 0.000 2.591 1055.76 43.109 98.714 6.261 96.123 3.670 457422.1 17465.8 10.82 55.36 1699.44 
1.00 4.96 4910.19 44.763 0.000 2.606 1056.95 43.088 98.408 6.257 95.801 3.651 458929.8 17487.9 10.83 55.54 1705.07 
1.00 4.99 4942.74 44.752 0.000 2.622 1058.17 43.065 98.111 6.253 95.489 3.631 460466.0 17510.3 10.85 55.72 1710.72 
1.00 5.02 4975.32 44.740 0.000 2.638 1059.40 43.042 97.824 6.250 95.186 3.612 462031.9 17533.0 10.86 55.91 1716.38 
                 
1.00 5.05 5007.95 44.729 0.000 2.653 1060.65 43.018 97.547 6.247 94.893 3.593 463630.0 17555.7 10.87 56.11 1722.07 
1.00 5.08 5040.60 44.718 0.000 2.669 1061.91 42.994 97.278 6.244 94.609 3.575 465256.2 17578.4 10.88 56.30 1727.77 
1.00 5.11 5073.30 44.707 0.000 2.685 1063.19 42.969 97.019 6.241 94.334 3.556 466914.6 17601.2 10.90 56.50 1733.50 
1.00 5.14 5106.04 44.696 0.000 2.701 1064.49 42.943 96.770 6.238 94.069 3.538 468605.8 17623.9 10.91 56.71 1739.24 
1.00 5.17 5138.82 44.684 0.000 2.716 1065.81 42.917 96.530 6.236 93.813 3.520 470332.5 17646.8 10.92 56.92 1745.00 
                 
1.00 5.20 5171.65 44.673 0.000 2.732 1067.17 42.889 96.301 6.234 93.569 3.502 472103.6 17670.4 10.94 57.13 1750.80 
1.00 5.23 5204.51 44.662 0.000 2.748 1068.55 42.860 96.083 6.233 93.335 3.485 473916.4 17694.5 10.95 57.35 1756.61 
1.00 5.26 5237.42 44.650 0.000 2.764 1069.96 42.831 95.875 6.231 93.111 3.468 475767.9 17719.0 10.97 57.58 1762.45 
1.00 5.29 5270.37 44.639 0.000 2.779 1071.39 42.800 95.674 6.230 92.895 3.451 477649.9 17743.8 10.98 57.80 1768.31 
1.00 5.32 5303.36 44.627 0.000 2.795 1072.83 42.770 95.480 6.229 92.685 3.434 479555.1 17768.5 11.00 58.03 1774.18 
                 
1.00 5.35 5336.40 44.616 0.000 2.811 1074.27 42.739 95.292 6.228 92.481 3.418 481479.0 17793.1 11.01 58.27 1780.06 
1.00 5.38 5369.49 44.604 0.000 2.827 1075.72 42.707 95.108 6.228 92.281 3.401 483416.3 17817.5 11.03 58.50 1785.96 
1.00 5.41 5402.62 44.592 0.000 2.842 1077.17 42.676 94.929 6.227 92.086 3.385 485371.8 17842.1 11.04 58.74 1791.86 
